gs_name	p.val_progexh	p.val_termexh	q.val_progexh	q.val_termexh	sscore_progexh	sscore_termexh	edge_progexh	edge_termexh
GSE10239_NAIVE_VS_DAY4.5_EFF_CD8_TCELL_DN	9.999000099990002e-5	9.999000099990002e-5	8.974257853717735e-4	5.873396400197379e-4	2.178383730321625	-2.4575971508360865	0.30746732437076446	-0.6440381861116766
GSE10239_NAIVE_VS_DAY4.5_EFF_CD8_TCELL_UP	0.32673267326732675	9.999000099990002e-5	0.3552511007308406	5.873396400197379e-4	-0.7671540162091212	2.4336768533706246	-0.2538454611352007	0.24771403113055376
GSE10239_NAIVE_VS_KLRG1HIGH_EFF_CD8_TCELL_DN	9.999000099990002e-5	9.999000099990002e-5	8.974257853717735e-4	5.873396400197379e-4	1.9749114882654084	-1.8404408689636724	0.07031211753326021	-0.23653373117266738
GSE10239_NAIVE_VS_KLRG1HIGH_EFF_CD8_TCELL_UP	0.06393606393606394	9.999000099990002e-5	0.10742745626466557	5.873396400197379e-4	-1.1235741061121505	2.307513956956399	-0.23123670683047418	0.5410151652543553
GSE10239_NAIVE_VS_KLRG1INT_EFF_CD8_TCELL_DN	9.999000099990002e-5	9.999000099990002e-5	8.974257853717735e-4	5.873396400197379e-4	1.8776111584325774	-1.5898843743518307	0.2253628011096102	-0.2515708235978128
GSE10239_NAIVE_VS_KLRG1INT_EFF_CD8_TCELL_UP	0.1188118811881188	9.999000099990002e-5	0.1693127892670924	5.873396400197379e-4	0.9908205155969995	2.0044168729326	0.22877026561402217	0.5407579694498124
GSE10239_NAIVE_VS_MEMORY_CD8_TCELL_DN	0.0037996200379962005	9.999000099990002e-5	0.01362394777891938	5.873396400197379e-4	1.1094618966560115	2.067009806143301	0.2034029433398088	0.45058108367594296
GSE10239_NAIVE_VS_MEMORY_CD8_TCELL_UP	9.999000099990002e-5	5.999400059994001e-4	8.974257853717735e-4	0.00244890765160772	2.243980151130102	-1.2591662293696573	0.22932649509128902	-0.25775857419516374
GSE10325_CD4_TCELL_VS_LUPUS_CD4_TCELL_DN	0.2376237623762376	0.09290709290709291	0.278480402784804	0.12419125740124816	0.845136300470431	1.0196754951915976	0.28844871327677	0.23165573418925417
GSE10325_CD4_TCELL_VS_LUPUS_CD4_TCELL_UP	0.017982017982017984	0.07292707292707293	0.04396618609816579	0.10270918165655009	-1.320347631154635	1.0550051101951312	0.17134608289173128	0.5885386296468841
GSE10325_CD4_TCELL_VS_MYELOID_DN	0.0010998900109989002	0.07192807192807193	0.00540592199283473	0.10169869269673576	1.2278710180783112	-1.0592048406791792	0.4708757982405671	-0.17353850907122548
GSE10325_CD4_TCELL_VS_MYELOID_UP	0.024975024975024976	0.015984015984015984	0.05535109062716425	0.0327615646764583	-1.2574221548334532	1.3403868545908564	-0.25786754554166774	0.26825528973401835
GSE10325_LUPUS_CD4_TCELL_VS_LUPUS_MYELOID_DN	9.999000099990002e-5	0.2079207920792079	8.974257853717735e-4	0.23844884488448842	2.1095464520418976	0.8632149357288524	0.3153264171464745	0.1687611703921011
GSE10325_LUPUS_CD4_TCELL_VS_LUPUS_MYELOID_UP	0.02197802197802198	0.014985014985014986	0.05033001863429756	0.031427208495423305	-1.269337578101596	1.3737022005088309	-0.2733324920170882	0.4641879261113863
GSE11057_CD4_CENT_MEM_VS_PBMC_DN	5.999400059994001e-4	0.3564356435643564	0.003453837883143957	0.37430923324890625	1.3202517178877413	-0.6733868540437542	0.2638770630093642	-0.14935562632841776
GSE11057_CD4_CENT_MEM_VS_PBMC_UP	0.016983016983016984	9.99900009999e-4	0.04209341259083969	0.00364862503648625	-1.3935912011681506	-1.2178533021423155	-0.18926626412957784	-0.15164863637630485
GSE11057_CD4_EFF_MEM_VS_PBMC_DN	0.003999600039996	0.023976023976023976	0.014130616278225478	0.04464607557391063	1.0830387240407828	1.228959491285577	0.3637117760404379	0.17589670060378523
GSE11057_CD4_EFF_MEM_VS_PBMC_UP	0.009799020097990201	0.022977022977022976	0.02815026648428597	0.04300751062409093	-1.002480213974641	1.2670095539613324	-0.300020193883279	0.5522151254160785
GSE11057_EFF_MEM_VS_CENT_MEM_CD4_TCELL_DN	0.33663366336633666	0.31683168316831684	0.3649179621638083	0.3381253930415198	0.7195772174956889	0.785694140872834	0.20299564515117222	0.45650207316981406
GSE11057_EFF_MEM_VS_CENT_MEM_CD4_TCELL_UP	0.028971028971028972	0.21782178217821782	0.061293026153933915	0.24803189538812037	1.195263685280839	0.8393794652760603	0.21990004561161733	0.2363408021723133
GSE11057_NAIVE_CD4_VS_PBMC_CD4_TCELL_DN	0.024975024975024976	0.017982017982017984	0.05535109062716425	0.03574142501240163	1.2820508651976488	1.3122488165748458	0.16959951192889802	0.10056388552009407
GSE11057_NAIVE_CD4_VS_PBMC_CD4_TCELL_UP	0.14085914085914086	9.99900009999e-4	0.19058189002009226	0.00364862503648625	-0.9032672900833892	-1.2070367140333962	-0.01659348594720225	-0.48869192756575486
GSE11057_NAIVE_VS_CENT_MEMORY_CD4_TCELL_DN	4.999500049995e-4	8.999100089991e-4	0.0029486847233643984	0.0033775843194901287	1.2221813323737547	1.2552523198326948	0.19764518774538511	0.3019289798502749
GSE11057_NAIVE_VS_CENT_MEMORY_CD4_TCELL_UP	0.07492507492507493	0.07992007992007992	0.12069869929401703	0.11019514836308729	1.0643570596628547	-1.05298260264419	0.3212499882134388	-0.16057871565570098
GSE11057_NAIVE_VS_EFF_MEMORY_CD4_TCELL_DN	9.999000099990002e-5	0.012987012987012988	8.974257853717735e-4	0.02843368752459662	1.8902557178709993	1.4259899936753115	0.32669316829483114	0.3102636624100377
GSE11057_NAIVE_VS_EFF_MEMORY_CD4_TCELL_UP	0.26732673267326734	0.0064993500649935	0.30225909914935156	0.016534438105485227	-0.6765961682011197	1.0571325903826359	-0.14252703493574542	0.12392074254768498
GSE11057_NAIVE_VS_MEMORY_CD4_TCELL_DN	9.999000099990002e-5	9.999000099990002e-5	8.974257853717735e-4	5.873396400197379e-4	1.5475098352867258	1.7056418061215295	0.2329943455189952	0.3019289798502749
GSE11057_NAIVE_VS_MEMORY_CD4_TCELL_UP	0.03596403596403597	0.024975024975024976	0.07128673795340462	0.04603177434810088	1.1945003656653008	1.3222395002388323	0.41096596968775445	0.4317728915513753
GSE11057_PBMC_VS_MEM_CD4_TCELL_DN	0.12871287128712872	0.015984015984015984	0.17781080211271605	0.0327615646764583	-0.9719908008066505	1.3964558464744818	-0.1652775259500066	0.6460369195386116
GSE11057_PBMC_VS_MEM_CD4_TCELL_UP	9.999000099990002e-5	0.2871287128712871	8.974257853717735e-4	0.3112535559632482	1.7132933681446139	-0.6962189202520295	0.42699976150952335	-0.10934777710817482
GSE1112_HY_CD8AB_VS_HY_CD8AA_THYMOCYTE_RTOC_CULTURE_DN	0.16831683168316833	0.46534653465346537	0.21428882976403366	0.4762221972905506	0.9211011265838605	-0.5922933245840899	0.4379259876134858	-0.9418341452525822
GSE1112_HY_CD8AB_VS_HY_CD8AA_THYMOCYTE_RTOC_CULTURE_UP	0.18811881188118812	0.13286713286713286	0.2335323738559423	0.1660839160839161	0.8507847541846908	-0.9523777449729239	0.12838363393456692	0.04575666009829573
GSE1112_OT1_CD8AB_VS_HY_CD8AA_THYMOCYTE_RTOC_CULTURE_DN	0.0045995400459954	0.08591408591408592	0.015528820949680732	0.11667843434760729	1.1029393026337733	-1.055195197105347	0.13234066796583377	-0.2379169373069986
GSE1112_OT1_CD8AB_VS_HY_CD8AA_THYMOCYTE_RTOC_CULTURE_UP	0.6138613861386139	0.03296703296703297	0.6172788468826006	0.05739441281609957	-0.4393226217599778	-1.2245648860153102	-0.3487864010186949	0.0523132817600697
GSE1112_OT1_VS_HY_CD8AB_THYMOCYTE_RTOC_CULTURE_DN	0.40594059405940597	1.9998000199980003e-4	0.4238324844045098	0.0010103884716423464	0.5756042966667572	-1.4450644914998947	0.44642668887999026	-0.21021988802048816
GSE1112_OT1_VS_HY_CD8AB_THYMOCYTE_RTOC_CULTURE_UP	0.3465346534653465	0.0018998100189981002	0.3725763201320132	0.0060869744511136475	0.6382925417964601	-1.1850220269645522	-0.053823106961274736	-0.2120439666771627
GSE11884_WT_VS_FURIN_KO_NAIVE_CD4_TCELL_DN	0.006899310068993101	0.27722772277227725	0.02134797226915424	0.3018794720466772	1.053605719305178	-0.8683573932623369	0.19837275265435153	0.07626975032011218
GSE11884_WT_VS_FURIN_KO_NAIVE_CD4_TCELL_UP	0.5742574257425742	0.27722772277227725	0.579470656562863	0.3018794720466772	-0.5244444407911488	0.739534866616936	0.13202645800417037	0.024772871812366558
GSE11924_TFH_VS_TH1_CD4_TCELL_DN	0.029970029970029972	0.11788211788211789	0.06276332363288885	0.15112954957467578	1.2546031164902667	-0.9778665776733924	0.16439518866273098	0.00466443009973044
GSE11924_TFH_VS_TH1_CD4_TCELL_UP	0.16831683168316833	0.02197802197802198	0.21428882976403366	0.04162285944723691	-0.9031297186402015	1.3118438136796147	-0.14232522550085477	0.32377689637928053
GSE11924_TFH_VS_TH17_CD4_TCELL_DN	9.999000099990002e-5	0.16831683168316833	8.974257853717735e-4	0.20001465607087027	1.5013522591157722	-0.8734690964508347	0.15540563514910405	-0.29890460052478973
GSE11924_TFH_VS_TH17_CD4_TCELL_UP	0.19801980198019803	0.016983016983016984	0.24290204911832441	0.034353208035839765	-0.8958662288736944	-1.354060509874705	-0.3618926415561099	-0.1831383680203078
GSE11924_TFH_VS_TH2_CD4_TCELL_DN	0.0959040959040959	0.03796203796203796	0.14526354148995657	0.06378505215714518	1.0131489463626364	-1.1937326028328716	0.2668730036813131	-0.18698293245864683
GSE11924_TFH_VS_TH2_CD4_TCELL_UP	0.027972027972027972	0.017982017982017984	0.05988085988085989	0.03574142501240163	-1.2399556453449807	-1.3883734879538652	-0.2749242758764431	-0.2386855528250719
GSE11924_TH1_VS_TH17_CD4_TCELL_DN	0.04395604395604396	0.48514851485148514	0.08238195008623025	0.49508446607372597	-1.18494293248207	0.5007671127097255	-0.21287186476712774	0.12416332583801598
GSE11924_TH1_VS_TH17_CD4_TCELL_UP	0.3465346534653465	0.36633663366336633	0.3725763201320132	0.38331385636753396	0.6906370368267244	0.6531471480383153	-0.13187380198070786	0.1817450408310634
GSE11924_TH1_VS_TH2_CD4_TCELL_DN	0.0018998100189981002	0.16831683168316833	0.007865975580092421	0.20001465607087027	1.187667804266891	0.9288363376055097	0.2026004916287339	0.1319715801195998
GSE11924_TH1_VS_TH2_CD4_TCELL_UP	0.25742574257425743	1.9998000199980003e-4	0.2952223793807952	0.0010103884716423464	0.7502405523912786	-1.394663429681573	-0.011433138044335135	-0.1029881191231937
GSE11924_TH2_VS_TH17_CD4_TCELL_DN	0.007599240075992401	0.014985014985014986	0.022876878978768788	0.031427208495423305	-1.0304936466393384	-1.4036712492968246	-0.1441204092703614	-0.28849866697024157
GSE11924_TH2_VS_TH17_CD4_TCELL_UP	0.03196803196803197	0.40594059405940597	0.06589701311527274	0.42079207920792083	1.2320174958417787	0.5550425402210583	0.1954342081567697	0.5893335477674545
GSE12963_ENV_NEF_VS_ENV_NEF_AND_VPR_DEFICIENT_HIV1_INF_CD4_TCELL_DN	0.02097902097902098	0.03996003996003996	0.048815918381135776	0.06591581934047687	1.3249359932399019	-1.2195469337781537	0.43443578647386644	-0.3040322475409937
GSE12963_ENV_NEF_VS_ENV_NEF_AND_VPR_DEFICIENT_HIV1_INF_CD4_TCELL_UP	0.24752475247524752	0.13861386138613863	0.28775001393944705	0.1711940424811712	-0.7599827282154876	-0.9921349435772927	0.006718559095889127	-0.213462465342939
GSE12963_UNINF_VS_ENV_AND_NEF_AND_VPR_DEFICIENT_HIV1_INF_CD4_TCELL_DN	0.0040995900409959	0.006999300069993001	0.014378416527279312	0.0174982501749825	-1.1055476947854228	-1.0424811531354017	-0.32246857920543137	-0.20732466664495336
GSE12963_UNINF_VS_ENV_AND_NEF_AND_VPR_DEFICIENT_HIV1_INF_CD4_TCELL_UP	0.297029702970297	0.09290709290709291	0.33041410376603475	0.12419125740124816	0.7633477568553294	1.0141457946794736	-0.20625468907595262	0.20221683189099404
GSE12963_UNINF_VS_ENV_AND_NEF_DEFICIENT_HIV1_INF_CD4_TCELL_DN	1.9998000199980003e-4	9.999000099990002e-5	0.0014594500145945002	5.873396400197379e-4	1.3986332081491744	-1.7638881405311626	0.3261363891224685	-0.17656999799678566
GSE12963_UNINF_VS_ENV_AND_NEF_DEFICIENT_HIV1_INF_CD4_TCELL_UP	0.4752475247524752	0.07492507492507493	0.48498070145997646	0.10480806705395283	-0.5237290311378447	1.067914455101495	0.017778828651672886	0.3900127073726027
GSE13173_UNTREATED_VS_IL12_TREATED_ACT_CD8_TCELL_DN	0.16831683168316833	3.9996000399960006e-4	0.21428882976403366	0.0017620189200592137	0.9121907732548884	-1.359516153432722	0.12089740372749058	-0.08145528779470886
GSE13173_UNTREATED_VS_IL12_TREATED_ACT_CD8_TCELL_UP	0.27722772277227725	0.1188118811881188	0.31223231442395993	0.15112954957467578	-0.6630190128374888	-0.9836473634684095	-0.39741910638739514	0.12318515699823016
GSE13306_RA_VS_UNTREATED_MEM_CD4_TCELL_DN	0.1188118811881188	0.013986013986013986	0.1693127892670924	0.029940429940429943	-0.9921457038496367	-1.3214649154651172	-0.06074036752549724	-0.18549874564840857
GSE13306_RA_VS_UNTREATED_MEM_CD4_TCELL_UP	0.12871287128712872	0.004399560043995601	0.17781080211271605	0.012063309798052453	0.9782713168789339	1.0530221811182043	-0.009597873517765717	0.394218028286861
GSE13493_CD4INTCD8POS_VS_CD8POS_THYMOCYTE_DN	0.07992007992007992	0.10789210789210789	0.1264890640575197	0.14134550852592556	-1.053928831582912	0.9714973429324545	-0.31636031737115194	0.39562306656604096
GSE13493_CD4INTCD8POS_VS_CD8POS_THYMOCYTE_UP	0.0023997600239976003	9.999000099990002e-5	0.00942297074640362	5.873396400197379e-4	1.1590276617242181	1.3978310221350458	0.11954588593187546	0.41891605940783727
GSE13493_DP_VS_CD4INTCD8POS_THYMOCYTE_DN	0.052947052947052944	9.999000099990002e-5	0.09364564444123807	5.873396400197379e-4	1.1421066862114693	-1.4142814135846091	0.2959953818445302	-0.3020231501508437
GSE13493_DP_VS_CD4INTCD8POS_THYMOCYTE_UP	0.017982017982017984	0.057942057942057944	0.04396618609816579	0.08604961328496787	-1.3476616864427313	-1.1506175608348599	-0.17088509942237948	-0.20267867027146214
GSE13493_DP_VS_CD8POS_THYMOCYTE_DN	0.008999100089991	0.0028997100289971	0.026430283800888202	0.008603862406367166	1.0114478438683163	-1.1167742458914416	0.10955818805355057	-0.41867523725593986
GSE13493_DP_VS_CD8POS_THYMOCYTE_UP	0.15841584158415842	0.06493506493506493	0.20493365361603305	0.09401920724566014	0.9077859420522706	-1.0859450503697348	0.6432246168688671	-0.25766829828119586
GSE13738_RESTING_VS_BYSTANDER_ACTIVATED_CD4_TCELL_DN	0.02097902097902098	1.9998000199980003e-4	0.048815918381135776	0.0010103884716423464	1.2545330960340537	1.350066438045648	0.29393803364350574	0.4283620352407768
GSE13738_RESTING_VS_BYSTANDER_ACTIVATED_CD4_TCELL_UP	0.0017998200179982	0.08091908091908091	0.007694496822507098	0.11136006850292564	1.2128112593693943	1.0423876166483677	0.26180252022065215	0.2981723837100513
GSE13738_RESTING_VS_TCR_ACTIVATED_CD4_TCELL_DN	8.999100089991e-4	8.999100089991e-4	0.004660824240156629	0.0033775843194901287	1.2376035193463868	1.3259976617906188	0.16593490751901602	0.35445865768407625
GSE13738_RESTING_VS_TCR_ACTIVATED_CD4_TCELL_UP	0.0015998400159984002	0.12871287128712872	0.0070266529578045245	0.16116992981793848	1.1817493666095995	0.9656547429732004	0.12383587033170954	0.06034037901311041
GSE13738_TCR_VS_BYSTANDER_ACTIVATED_CD4_TCELL_DN	0.0027997200279972004	0.16831683168316833	0.010702633440359668	0.20001465607087027	1.144342484806075	0.8800790123179236	0.4514603510263361	0.7610090302695555
GSE13738_TCR_VS_BYSTANDER_ACTIVATED_CD4_TCELL_UP	0.2871287128712871	0.03496503496503497	0.32137954306662264	0.06007666530853213	0.7948782323239002	-1.211605471113995	0.15493013076554293	-0.18896716407387393
GSE13887_ACT_CD4_VS_NO_TREATED_CD4_TCELL_DN	0.39603960396039606	0.297029702970297	0.4165045325493248	0.3207831993961728	-0.6562679604902896	-0.7110970535355268	0.14108555263748082	-0.2345437046362448
GSE13887_ACT_CD4_VS_NO_TREATED_CD4_TCELL_UP	0.06393606393606394	0.12871287128712872	0.10742745626466557	0.16116992981793848	1.0996080176474203	0.9216953413553077	-0.033845713995281516	-0.25314124231021795
GSE13887_HEALTHY_VS_LUPUS_RESTING_CD4_TCELL_DN	0.2079207920792079	0.006299370062993701	0.2522632615906427	0.01616801019720408	0.9064141054890323	-1.0537228620792738	0.3664671943896457	-0.13820237192929372
GSE13887_HEALTHY_VS_LUPUS_RESTING_CD4_TCELL_UP	0.6138613861386139	0.1782178217821782	0.6172788468826006	0.20971071048472925	-0.4579935345563078	0.9266353605365807	0.054787045182945804	0.23433877574383066
GSE13887_RESTING_VS_ACT_CD4_TCELL_DN	0.297029702970297	0.27722772277227725	0.33041410376603475	0.3018794720466772	0.6923237445265018	-0.809417571544519	-0.03282509066805939	-0.496379584783007
GSE13887_RESTING_VS_ACT_CD4_TCELL_UP	0.3564356435643564	0.31683168316831684	0.38095377585095785	0.3381253930415198	0.6852378162595271	-0.6974259037289486	0.08440268436400752	-0.4612551940372621
GSE13887_RESTING_VS_NO_TREATED_CD4_TCELL_DN	0.42574257425742573	0.0014998500149985001	0.44068626060313765	0.0050994900509949	0.6191718905794337	1.1995710176389152	0.10263119147135458	0.5070625498896313
GSE13887_RESTING_VS_NO_TREATED_CD4_TCELL_UP	0.39603960396039606	0.26732673267326734	0.4165045325493248	0.2946507465391848	0.6916427972400533	-0.8639924032171993	0.09641753052388029	0.5560690986191703
GSE13946_CTRL_VS_DSS_COLITIS_GD_TCELL_FROM_COLON_DN	0.06293706293706294	0.08591408591408592	0.10649186878695076	0.11667843434760729	1.0651063492323805	1.03801414987452	0.6967215094940534	0.39122336546211517
GSE13946_CTRL_VS_DSS_COLITIS_GD_TCELL_FROM_COLON_UP	9.999000099990002e-5	9.999000099990002e-5	8.974257853717735e-4	5.873396400197379e-4	2.055685836558676	2.2463171661582058	0.11962389743505028	0.1254107533115658
GSE14308_NAIVE_CD4_TCELL_VS_INDUCED_TREG_DN	0.08791208791208792	0.0018998100189981002	0.1360096006776949	0.0060869744511136475	-1.0441084893325168	-1.1758242989506107	-0.20477866344139276	-0.18054923696117298
GSE14308_NAIVE_CD4_TCELL_VS_INDUCED_TREG_UP	0.0011998800119988001	1.9998000199980003e-4	0.005741147739530683	0.0010103884716423464	1.1968422025087657	1.3707648543735758	0.13272520295463233	0.17929842905048535
GSE14308_NAIVE_CD4_TCELL_VS_NATURAL_TREG_DN	0.004399560043995601	9.999000099990002e-5	0.01520900541524795	5.873396400197379e-4	-1.0959802112679704	-1.5768919576675426	-0.0690902411058908	-0.39216691553651634
GSE14308_NAIVE_CD4_TCELL_VS_NATURAL_TREG_UP	0.32673267326732675	2.9997000299970003e-4	0.3552511007308406	0.0013937513001111466	0.6509406850323294	1.324346340303177	0.2915282139986056	0.2520402101168396
GSE14308_TH1_VS_NAIVE_CD4_TCELL_DN	0.2376237623762376	0.0058994100589941	0.278480402784804	0.015332099883536825	0.8146912446116079	1.061517488640441	0.02090930168637012	0.3822434025574471
GSE14308_TH1_VS_NAIVE_CD4_TCELL_UP	0.0025997400259974	0.02097902097902098	0.010125672068911707	0.040258546234641854	1.1505019590797447	1.2417615690368198	0.12976826282366585	0.21765368793003417
GSE14308_TH17_VS_NAIVE_CD4_TCELL_DN	0.15841584158415842	0.27722772277227725	0.20493365361603305	0.3018794720466772	0.9385938253789775	0.7377703680667654	0.38705253297325337	0.2910693843014079
GSE14308_TH17_VS_NAIVE_CD4_TCELL_UP	0.025974025974025976	0.0011998800119988001	0.05661005661005661	0.004239184883467644	1.2186605857041062	-1.1962506238756898	0.39765538954434704	-0.25881485171758634
GSE14308_TH2_VS_NAIVE_CD4_TCELL_DN	0.04195804195804196	0.1188118811881188	0.07956610318815044	0.15112954957467578	-1.1691294372164454	-0.9816746872265606	-0.20669544959415662	-0.24767935323368861
GSE14308_TH2_VS_NAIVE_CD4_TCELL_UP	0.0014998500149985001	0.0013998600139986002	0.006689145900224792	0.0048047451786887825	1.1859646953110685	-1.219857609777234	0.21786270118346152	-0.3894549353424027
GSE1460_CD4_THYMOCYTE_VS_NAIVE_CD4_TCELL_ADULT_BLOOD_DN	0.22772277227722773	9.999000099990002e-5	0.2699420885484775	5.873396400197379e-4	0.7863816396461211	1.7504514612805024	0.029343620464413248	0.3188224071792341
GSE1460_CD4_THYMOCYTE_VS_NAIVE_CD4_TCELL_ADULT_BLOOD_UP	0.061938061938061936	9.999000099990002e-5	0.10529470529470529	5.873396400197379e-4	1.1012200116698019	-1.565587577572977	0.24615287897668148	-0.18272092628860342
GSE1460_CD4_THYMOCYTE_VS_NAIVE_CD4_TCELL_CORD_BLOOD_DN	0.1188118811881188	0.08291708291708291	0.1693127892670924	0.11356889555941688	0.9650135905239062	1.0622339605393492	0.241495709688891	0.2317440856579701
GSE1460_CD4_THYMOCYTE_VS_NAIVE_CD4_TCELL_CORD_BLOOD_UP	0.058941058941058944	9.999000099990002e-5	0.10139265496408355	5.873396400197379e-4	1.151843365270377	-2.0464124632189815	0.22987971578874597	-0.15398735764869387
GSE1460_CD4_THYMOCYTE_VS_THYMIC_STROMAL_CELL_DN	0.5841584158415841	0.4158415841584158	0.5886394078738417	0.4304377429146926	0.4484490708279295	-0.5889345390411365	0.23015020349651658	-0.46635194843787364
GSE1460_CD4_THYMOCYTE_VS_THYMIC_STROMAL_CELL_UP	0.03796203796203796	0.07492507492507493	0.07443031866369723	0.10480806705395283	-1.2037144543208118	-1.0665845926647248	-0.3163650055222755	-0.2160649416701717
GSE1460_CORD_VS_ADULT_BLOOD_NAIVE_CD4_TCELL_DN	0.07192807192807193	0.017982017982017984	0.1169134577458537	0.03574142501240163	1.0555653019627094	-1.3540024522682923	0.10103010517627141	-0.20446935750468964
GSE1460_CORD_VS_ADULT_BLOOD_NAIVE_CD4_TCELL_UP	0.02197802197802198	0.022977022977022976	0.05033001863429756	0.04300751062409093	1.2811458312480037	1.2833836296310763	0.3295517844117557	0.22783306631489264
GSE1460_DP_THYMOCYTE_VS_NAIVE_CD4_TCELL_ADULT_BLOOD_DN	0.21782178217821782	9.999000099990002e-5	0.26185730053870615	5.873396400197379e-4	0.8962864091907936	1.7182484064681174	-0.06897327965962895	0.5880716286208528
GSE1460_DP_THYMOCYTE_VS_NAIVE_CD4_TCELL_ADULT_BLOOD_UP	0.006099390060993901	6.999300069993001e-4	0.01949915627906236	0.0027558552046702688	1.0529634374727466	-1.2658806470087958	0.19481673298139646	-0.510472953148817
GSE1460_DP_THYMOCYTE_VS_NAIVE_CD4_TCELL_CORD_BLOOD_DN	0.2871287128712871	1.9998000199980003e-4	0.32137954306662264	0.0010103884716423464	-0.6936580570457557	1.4046424563714202	-0.06299729959264762	0.12462326146459242
GSE1460_DP_THYMOCYTE_VS_NAIVE_CD4_TCELL_CORD_BLOOD_UP	0.005499450054994501	9.999000099990002e-5	0.018019739976115768	5.873396400197379e-4	1.0586557584006815	-1.7564332378349274	0.16453684110600506	-0.12468255566533612
